timeTick, n_in0, n_in1, n_in2, n_in3, n_in4, n_in5, n_in6, n_in7, n_in8, n_in9, n_in10, n_in11, n_in12, n_out0, n_out1, n_out2, n_out3, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
117415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010616136714816093, -0.006971145514398813, 1.0835973024368286, -0.0582580428657122, -5.943300367583902, 1.2070149317278533
117425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010802647098898888, -0.00702277384698391, 1.0841552019119263, 0.09528922690151584, -6.168211722072243, 1.1490886854196487
117435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010945145040750504, -0.007078473921865225, 1.0846006870269775, 0.1969442659424982, -6.581367247006455, 1.094734324399062
117445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0109753692522645, -0.007015976123511791, 1.085292100906372, 0.12474379859427744, -6.329507813153782, 1.2027307297557772
117455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011091255582869053, -0.007050915155559778, 1.0857175588607788, 0.21833039768180465, -6.266855817618051, 1.1671191534603729
117465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011205578222870827, -0.007031138986349106, 1.0861409902572632, 0.2705354888722954, -6.0751329651357935, 1.1315547773180974
117475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011334626004099846, -0.007040224503725767, 1.087214708328247, 0.3350402648613672, -6.099895116899091, 1.1126348398827772
117485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01144484244287014, -0.0070436205714941025, 1.087748408317566, 0.3139971555837752, -6.1050515762727855, 1.0968453845907393
117495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011509062722325325, -0.007044325117021799, 1.0883424282073975, 0.08986884883472673, -6.375799608899399, 1.1289376096740302
117505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01156153716146946, -0.006848309189081192, 1.089038610458374, 0.15149301885537336, -6.483837094684986, 1.1170685237224063
117515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011617396958172321, -0.006783456075936556, 1.0895864963531494, 0.12314914693159086, -6.336788644577183, 1.1937324559442555
117525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01166740246117115, -0.006817866116762161, 1.090042233467102, 0.07493405524558683, -6.345258929002142, 1.1974954343050717
117535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011749686673283577, -0.007009790278971195, 1.0902920961380005, -0.09542918858647222, -6.410746246043175, 1.2303205471548406
117545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011754877865314484, -0.007351230829954147, 1.0903340578079224, -0.5575981398152405, -6.925229486382193, 1.032055898583141
117555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011827174574136734, -0.0074118878692388535, 1.0910736322402954, -0.5421358756297994, -7.030967270364414, 0.9769033721324408
117565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01209723949432373, -0.007125289645045996, 1.0917491912841797, -0.040660356995192264, -6.855953997863196, 1.1439852359956477
117575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012202353216707706, -0.007152725011110306, 1.0921857357025146, -0.02396479913992839, -6.87293297986929, 1.1638390565974142
117585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012639982625842094, -0.007312597706913948, 1.094356656074524, 0.19093802409865052, -6.267187759619588, 1.3148336216011827
117595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013059571385383606, -0.0073546310886740685, 1.0957136154174805, 0.16412204212597653, -6.817138396213153, 1.0948873424775982
117605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013091208413243294, -0.00733907800167799, 1.0961501598358154, 0.10909472185026205, -6.691374964822643, 1.1399921598006113
117615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013187221251428127, -0.007369642145931721, 1.0964114665985107, 0.1235318490052375, -6.677840629091378, 1.1713733211887323
117625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013389857485890388, -0.007502686697989702, 1.0968008041381836, 0.1712719626096358, -7.006978683990127, 1.0773401209438318
117635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013470571488142014, -0.007551898714154959, 1.0970354080200195, 0.18636048768008043, -7.0185445363806025, 1.09604883982613
117645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01349165290594101, -0.007587411440908909, 1.097110390663147, -0.01661162873109986, -7.050995836793106, 1.0751540690547976
117655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01357780396938324, -0.00761261023581028, 1.097391128540039, 0.04272776848181614, -7.0153266987699965, 1.0939983685451895
117665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013715820387005806, -0.007483392953872681, 1.0978704690933228, 0.36154439824488893, -7.062659459041043, 1.095609585986122
117675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013808825984597206, -0.00770271522924304, 1.0980229377746582, 0.22968266966585565, -7.130707398899318, 1.1372631521467378
117685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01415992435067892, -0.007745144423097372, 1.098673939704895, 0.6164492089652844, -7.0772850084201195, 1.057015007863128
117695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014231880195438862, -0.0078011564910411835, 1.098824381828308, 0.5684005982785614, -7.037544127571664, 1.0593966342963874
117705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014578311704099178, -0.008169460110366344, 1.0995808839797974, 0.5250728922520302, -7.0942989196836095, 1.068117901396237
117715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014610250480473042, -0.008206980302929878, 1.0996935367584229, 0.4713938255402508, -7.122227304737237, 1.0608693113016765
117725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014750778675079346, -0.00832970067858696, 1.0998709201812744, 0.49600317981993675, -7.033634113867606, 1.074862696136242
117735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014762772247195244, -0.008416865020990372, 1.0999469757080078, 0.4793684222983319, -7.082467290150049, 1.118244179823202
117745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014875903725624084, -0.008535945788025856, 1.100017786026001, 0.44942601655343456, -7.048941712529171, 1.0942757984348017
117755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014905016869306564, -0.00859947968274355, 1.100148320198059, 0.5115412268779183, -7.061794706445539, 1.1060468692899053
117765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014966076239943504, -0.00864818599075079, 1.1000837087631226, 0.5229851220174171, -7.021194957989451, 1.0957405256989827
117775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015195203945040703, -0.008858178742229939, 1.1002371311187744, 0.48616399425167045, -7.080830717924016, 1.0597063233874786
117785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015266775153577328, -0.009061269462108612, 1.1001056432724, 0.2569818837492586, -7.051988128345158, 1.1013851298559783
117795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015378518030047417, -0.009109199978411198, 1.1001187562942505, 0.27605011731380585, -7.19176102869082, 1.08654739416114
117805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015429330989718437, -0.009140685200691223, 1.1001853942871094, 0.2844403098078069, -7.2400471667406805, 1.0992467799630132
117815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01548103615641594, -0.009201967157423496, 1.1002223491668701, 0.30607960747306173, -7.2404308928161925, 1.100893117546299
117825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01553924847394228, -0.009260675869882107, 1.1001126766204834, 0.30869694697199546, -7.2507322451804725, 1.0948292613147168
117835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015615109354257584, -0.009413648396730423, 1.1001777648925781, 0.23404879112802243, -7.3083530421788225, 1.0737625336082608
117845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01567823812365532, -0.009463530965149403, 1.1000741720199585, 0.28199827615220074, -7.349120584436491, 1.0717484905341519
117855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015702737495303154, -0.009544224478304386, 1.100063443183899, 0.2441818578166371, -7.323428924360911, 1.0703644883453616
117865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015874113887548447, -0.009644477628171444, 1.1000041961669922, 0.14219404021244966, -7.401268324947296, 1.0853332746081386
117875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0159269031137228, -0.009773710742592812, 1.1000455617904663, 0.052110090770225444, -7.401059514181071, 1.0767449806060347
117885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01600652188062668, -0.009898576885461807, 1.0997618436813354, -0.005642974216281755, -7.344699287067016, 1.0743430211704708
117895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016020584851503372, -0.009987907484173775, 1.0998345613479614, -0.04781391741597304, -7.422327544455328, 1.0480038550990434
117915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01609015464782715, -0.010020056739449501, 1.0998152494430542, 0.06871179254385552, -7.356503806842483, 1.0653001734932475
117925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01591348648071289, -0.010597762651741505, 1.0990869998931885, -0.6858126544083873, -8.065066625832657, 0.6963040732629843
117965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01599535532295704, -0.010699981823563576, 1.0990833044052124, -0.6521251606863019, -8.21070952964584, 0.6865928253299948
117975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016029927879571915, -0.0107651986181736, 1.0989545583724976, -0.6199290211823241, -8.137316401518092, 0.6745834971532558
117985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01605062745511532, -0.010885576717555523, 1.099016785621643, -0.6843262126519861, -8.250069740641777, 0.6957414696269818
117995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01606527715921402, -0.010952742770314217, 1.0988503694534302, -0.5652819717144117, -8.221387135055409, 0.6691456153753003
118005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016210665926337242, -0.011657156981527805, 1.0980432033538818, 0.012314743371706516, -9.665421526537841, 0.23002506840598794
118015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016222795471549034, -0.011715368367731571, 1.0981788635253906, -0.03515338207427997, -9.627844470423696, 0.2547961547179821
118025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01619325578212738, -0.011751323007047176, 1.0981378555297852, -0.09117078096551672, -9.563067635437392, 0.2629321855223933
118035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016170699149370193, -0.011260343715548515, 1.098852515220642, -0.8111867022082135, -8.397459852157112, 0.6696686074184605
118105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0164104625582695, -0.011062370613217354, 1.0991982221603394, -0.24781703221543125, -7.725508280059387, 0.8977238654630989
118125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016308482736349106, -0.01147406455129385, 1.0985733270645142, -0.7340809606222504, -8.380240197877924, 0.6084046324314812
118135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01653788611292839, -0.011183897964656353, 1.0989294052124023, -0.28290574862324475, -7.674787281852872, 0.9168273096263639
118155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01653328165411949, -0.012258689850568771, 1.0975559949874878, 0.032636685971239476, -9.622163348358526, 0.25183764075287685
118165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016593709588050842, -0.012424996122717857, 1.0974292755126953, 0.04673959356111177, -9.537822385994644, 0.20207468016080957
118175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016593709588050842, -0.012424996122717857, 1.0974292755126953, 0.04673959356111177, -9.537822385994644, 0.20207468016080957
118185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016641240566968918, -0.012460297904908657, 1.097340703010559, 0.09568928855606934, -9.547028113817674, 0.1886174547910224
118215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016781121492385864, -0.011588935740292072, 1.098320722579956, 0.06405754150159094, -7.447898309184893, 0.7608374671744205
118225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016894130036234856, -0.011740593239665031, 1.0981887578964233, 0.11714125923694392, -7.459677547315039, 0.7000234500775578
118235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016957981511950493, -0.011790785007178783, 1.0980503559112549, 0.14889981667272617, -7.35828861111591, 0.6365033770063203
118245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01709063909947872, -0.011833191849291325, 1.097956657409668, 0.15724495887561551, -7.308735049707991, 0.6162057285447706
118255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017165813595056534, -0.011925388127565384, 1.0978689193725586, 0.26715754527378216, -7.25354451999803, 0.5860770574138328
118265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01716875657439232, -0.012050017714500427, 1.0975533723831177, 0.3543470952114364, -6.958439597105411, 0.5419130888968667
118275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017266537994146347, -0.01213997881859541, 1.0974832773208618, 0.43046346450532513, -6.962381690169877, 0.5134751280633698
118285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01757749915122986, -0.01229892112314701, 1.0970640182495117, 0.753525702828553, -6.783647636075187, 0.3756761333203667
118295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017596876248717308, -0.01243048906326294, 1.0969189405441284, 0.943048932150498, -6.582055346064635, 0.3358960836724337
118305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017596876248717308, -0.01243048906326294, 1.0969189405441284, 0.943048932150498, -6.582055346064635, 0.3358960836724337
118315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01785341650247574, -0.01253473199903965, 1.0968130826950073, 1.1633062924938549, -6.51384325134606, 0.3457187972512912
118325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017987679690122604, -0.012661906890571117, 1.0965455770492554, 1.223604183283121, -6.5256729091252055, 0.2953677135104707
118335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017987679690122604, -0.012661906890571117, 1.0965455770492554, 1.223604183283121, -6.5256729091252055, 0.2953677135104707
118345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018288753926753998, -0.01298897061496973, 1.096076250076294, 1.297834321655184, -6.361831743745967, 0.26148441968122677
118355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01841687224805355, -0.013026715256273746, 1.0958861112594604, 1.4769454408049711, -6.3940678602637036, 0.1648503521120699
118385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018689876422286034, -0.013569495640695095, 1.0951855182647705, 1.555590315094769, -6.274439823579286, 0.14525912798202617
118395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01890280842781067, -0.013780385255813599, 1.0948207378387451, 1.2629010662449414, -6.189819281102103, 0.02377111325393075
118405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019485287368297577, -0.01439518854022026, 1.0940136909484863, 1.411753788598864, -6.468765572316755, -0.3233032403571394
118415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01974283531308174, -0.014589225873351097, 1.093701958656311, 1.298047856936549, -6.1860679737025634, -0.2820271810927372
118425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020072398707270622, -0.01517088245600462, 1.092765212059021, 1.2379957295154198, -6.732369955324884, -0.6226425721640442
118435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020072398707270622, -0.01517088245600462, 1.092765212059021, 1.2379957295154198, -6.732369955324884, -0.6226425721640442
118445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020662326365709305, -0.015816587954759598, 1.0919064283370972, 1.1742947546356963, -6.698293015669492, -0.7384969797884106
118455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02104303054511547, -0.016067706048488617, 1.0914586782455444, 1.1981756533231582, -6.668306544331159, -0.8811365222252222
118465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021204359829425812, -0.016388176009058952, 1.0911269187927246, 1.3045188871330182, -6.514453052002835, -0.960597880951899
118475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02160732075572014, -0.016741575673222542, 1.0907044410705566, 1.4342305693610895, -6.427911091088049, -1.1040807724069945
118485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022491715848445892, -0.01689206436276436, 1.0903276205062866, 2.4886185900133135, -5.53408358464182, -0.9926895055534621
118495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022491715848445892, -0.01689206436276436, 1.0903276205062866, 2.4886185900133135, -5.53408358464182, -0.9926895055534621
118505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02364087849855423, -0.01848168857395649, 1.0879284143447876, 1.425528274265846, -6.312433503823229, -1.5106646753380166
